transaction_id,user_id,account_age_hours,amount,country,billing_country,ip_country,device_id,card_hash,payment_method,currency,timestamp,card_attempts_last_1h,transactions_last_24h,email_age_days,is_vpn,has_chargeback_history,geo_mismatch,ip_billing_mismatch,new_account,high_amount,high_velocity,fresh_email,risk_score,decision,is_fraud
797,11,3799,1483.69,FR,CO,DE,device_588,card_1351,paypal,EUR,2025-02-28 20:41:00,2,2,70,1,1,1,1,0,1,0,0,75,block,1
798,1340,4958,753.06,FR,IT,BR,device_1611,card_3091,paypal,GBP,2025-03-28 09:01:00,6,10,267,1,0,1,1,0,0,1,0,65,3ds_required,0
799,877,2722,1418.51,NL,DE,PL,device_2296,card_3618,paypal,GBP,2025-05-24 15:02:00,5,4,285,1,1,1,1,0,1,0,0,75,block,1
800,1498,7637,1157.26,GB,PL,IT,device_2528,card_4586,card,USD,2025-03-10 02:55:00,3,1,100,1,1,1,1,0,1,0,0,75,block,1
801,23,5086,496.04,GB,NL,BR,device_54,card_4971,paypal,EUR,2025-04-28 19:44:00,5,16,203,0,1,1,1,0,0,0,0,55,3ds_required,1
802,235,499,1295.46,RO,CO,RO,device_2009,card_1424,paypal,GBP,2025-06-09 06:39:00,9,4,19,1,0,1,1,0,1,1,0,75,block,1
803,628,2899,1307.02,DE,FR,PL,device_3417,card_979,card,USD,2025-04-27 01:11:00,1,11,49,1,0,1,1,0,1,0,0,55,3ds_required,1
804,69,5451,1256.72,GB,DE,CO,device_2958,card_3001,wallet,EUR,2025-06-21 05:18:00,7,14,341,0,0,1,1,0,1,1,0,65,3ds_required,1
805,2055,2417,1094.79,FR,DE,RO,device_183,card_2258,wallet,EUR,2025-05-06 09:02:00,9,14,88,0,1,1,1,0,1,1,0,85,block,1
806,1437,1929,515.47,CO,FR,CO,device_1897,card_723,card,EUR,2025-02-03 05:21:00,2,6,162,0,0,1,1,0,0,0,0,35,review,0
807,43,3564,958.73,RO,FR,IT,device_1261,card_1566,wallet,GBP,2025-01-25 03:55:00,5,2,194,1,0,1,1,0,0,0,0,45,review,0
808,1143,2301,849.73,PL,IT,IT,device_1118,card_1633,card,USD,2025-02-17 05:08:00,8,9,47,1,1,1,0,0,0,1,0,70,block,1
809,1429,8570,677.26,DE,ES,CO,device_1580,card_1276,wallet,GBP,2025-02-08 08:23:00,7,12,330,1,0,1,1,0,0,1,0,65,3ds_required,1
810,2064,4407,140.68,IT,NL,IT,device_1916,card_2137,card,EUR,2025-04-05 02:56:00,3,16,71,1,1,1,1,0,0,0,0,65,3ds_required,1
811,1548,555,486.95,FR,GB,ES,device_651,card_3453,paypal,USD,2025-03-03 06:56:00,2,6,183,1,0,1,1,0,0,0,0,45,review,0
812,1913,3051,1129.31,RO,CO,RO,device_2432,card_4719,wallet,USD,2025-05-14 01:35:00,7,16,124,1,1,1,1,0,1,1,0,95,block,1
813,1977,6573,453.76,IT,BR,FR,device_1725,card_3489,paypal,GBP,2025-03-14 22:54:00,10,1,83,0,1,1,1,0,0,1,0,75,block,0
814,2147,3252,1427.48,CO,DE,DE,device_2718,card_2730,card,EUR,2025-02-26 07:14:00,3,12,234,1,0,1,0,0,1,0,0,40,review,0
815,1887,14,989.62,IT,DE,NL,device_1260,card_659,card,EUR,2025-06-06 03:37:00,4,14,46,0,0,1,1,1,0,0,0,50,3ds_required,1
816,1533,82,718.63,GB,FR,RO,device_2253,card_3229,wallet,EUR,2025-06-16 04:13:00,8,13,237,0,0,1,1,0,0,1,0,55,3ds_required,1
817,1304,2188,602.83,GB,NL,PL,device_2446,card_3227,wallet,EUR,2025-03-05 03:29:00,8,19,13,0,0,1,1,0,0,1,0,55,3ds_required,0
818,1512,5936,513.08,ES,CO,CO,device_3079,card_3262,card,GBP,2025-02-11 21:12:00,3,16,96,0,0,1,0,0,0,0,0,20,approve,0
819,1237,7134,143.81,PL,DE,PL,device_618,card_2335,paypal,USD,2025-05-03 22:18:00,8,2,133,1,0,1,1,0,0,1,0,65,3ds_required,1
820,2120,1744,700.06,FR,GB,FR,device_2687,card_3314,card,EUR,2025-02-28 01:50:00,3,19,259,1,1,1,1,0,0,0,0,65,3ds_required,1
821,1646,6922,1158.18,NL,PL,NL,device_3040,card_950,wallet,USD,2025-04-02 09:32:00,6,16,364,1,1,1,1,0,1,1,0,95,block,1
822,733,6948,799.91,PL,FR,DE,device_29,card_2762,wallet,GBP,2025-02-16 22:30:00,4,17,314,1,1,1,1,0,0,0,0,65,3ds_required,1
823,1154,653,186.72,RO,RO,GB,device_206,card_4910,wallet,USD,2025-02-15 22:25:00,7,11,345,1,0,0,1,0,0,1,0,45,review,0
824,2224,4379,272.2,GB,PL,ES,device_1830,card_2660,paypal,GBP,2025-01-07 11:36:00,10,4,182,0,1,1,1,0,0,1,0,75,block,1
825,345,1550,193.45,DE,RO,PL,device_1126,card_2830,paypal,GBP,2025-04-23 08:46:00,4,17,291,1,0,1,1,0,0,0,0,45,review,0
826,314,5351,562.33,DE,CO,FR,device_1565,card_4200,wallet,EUR,2025-03-03 11:45:00,5,14,205,0,0,1,1,0,0,0,0,35,review,0
827,1053,1299,1256.1,PL,FR,IT,device_2339,card_2138,paypal,GBP,2025-04-04 13:52:00,9,8,355,0,1,1,1,0,1,1,0,85,block,1
828,882,7159,415.81,DE,NL,BR,device_2751,card_375,wallet,USD,2025-06-15 14:44:00,3,10,139,0,1,1,1,0,0,0,0,55,3ds_required,1
829,1698,2127,415.78,RO,CO,GB,device_398,card_1814,card,EUR,2025-05-10 01:42:00,6,8,32,1,1,1,1,0,0,1,0,85,block,1
830,2439,5387,814.48,RO,BR,ES,device_1405,card_2791,paypal,USD,2025-05-30 18:07:00,8,5,236,1,0,1,1,0,0,1,0,65,3ds_required,1
831,697,6391,387.26,ES,CO,FR,device_2587,card_3986,wallet,USD,2025-01-16 03:02:00,4,17,189,1,1,1,1,0,0,0,0,65,3ds_required,0
832,1850,7658,49.2,CO,CO,DE,device_2557,card_2881,wallet,USD,2025-03-17 14:52:00,1,10,284,1,0,0,1,0,0,0,0,25,approve,0
833,1538,2158,570.75,FR,FR,PL,device_895,card_1732,card,GBP,2025-02-22 16:11:00,3,6,205,1,1,0,1,0,0,0,0,45,review,0
834,892,6852,1351.19,NL,GB,GB,device_2582,card_866,wallet,GBP,2025-06-24 19:20:00,6,17,274,1,0,1,0,0,1,1,0,60,3ds_required,0
835,2027,7601,432.99,RO,DE,DE,device_1639,card_2363,card,GBP,2025-06-01 01:44:00,6,15,335,0,0,1,0,0,0,1,0,40,review,0
836,1571,6851,1461.5,PL,IT,ES,device_2535,card_1837,card,GBP,2025-04-23 20:28:00,9,3,306,1,0,1,1,0,1,1,0,75,block,1
837,1024,2728,856.11,RO,FR,GB,device_94,card_4927,wallet,USD,2025-04-11 11:58:00,9,7,82,1,1,1,1,0,0,1,0,85,block,1
838,981,2871,710.89,IT,GB,DE,device_1201,card_531,card,EUR,2025-04-16 03:34:00,8,15,125,1,0,1,1,0,0,1,0,65,3ds_required,0
839,1890,8196,963.86,CO,GB,DE,device_1003,card_3787,wallet,EUR,2025-01-02 06:04:00,1,14,266,1,1,1,1,0,0,0,0,65,3ds_required,1
840,1709,4261,1325.62,BR,FR,CO,device_2651,card_4376,wallet,EUR,2025-03-21 19:55:00,8,2,149,1,0,1,1,0,1,1,0,75,block,1
841,2096,7210,645.74,FR,FR,DE,device_3470,card_2151,wallet,EUR,2025-05-12 10:26:00,3,12,211,1,0,0,1,0,0,0,0,25,approve,0
842,996,7907,319.08,FR,GB,FR,device_1877,card_4027,card,USD,2025-03-04 08:09:00,5,15,169,1,1,1,1,0,0,0,0,65,3ds_required,1
843,2435,586,1143.18,DE,BR,NL,device_107,card_1811,paypal,GBP,2025-03-08 00:45:00,5,10,81,1,1,1,1,0,1,0,0,75,block,1
844,1208,2531,1116.88,DE,DE,CO,device_1198,card_3148,paypal,GBP,2025-02-11 11:47:00,1,7,298,1,0,0,1,0,1,0,0,35,review,0
845,2394,198,392.83,BR,BR,PL,device_1954,card_1396,paypal,GBP,2025-01-29 09:02:00,10,17,160,1,1,0,1,0,0,1,0,65,3ds_required,0
846,1988,2771,1306.82,RO,DE,RO,device_1556,card_117,wallet,EUR,2025-03-04 07:49:00,4,10,105,0,0,1,1,0,1,0,0,45,review,0
847,1140,1960,976.75,GB,RO,RO,device_2333,card_100,wallet,GBP,2025-06-13 12:00:00,4,7,186,0,1,1,0,0,0,0,0,40,review,0
848,405,5399,763.59,NL,BR,BR,device_3468,card_4406,card,EUR,2025-03-23 07:22:00,10,17,126,0,1,1,0,0,0,1,0,60,3ds_required,0
849,749,4016,346.37,RO,DE,ES,device_2496,card_2178,wallet,USD,2025-01-17 15:09:00,4,3,67,1,0,1,1,0,0,0,0,45,review,0
850,851,3729,369.69,CO,RO,RO,device_403,card_4399,card,USD,2025-05-24 19:37:00,2,7,244,0,1,1,0,0,0,0,0,40,review,0
851,342,7800,300.11,BR,CO,IT,device_2451,card_3992,paypal,GBP,2025-01-02 17:57:00,10,14,57,1,0,1,1,0,0,1,0,65,3ds_required,1
852,1869,9,381.36,PL,CO,NL,device_2018,card_1447,paypal,GBP,2025-03-29 23:28:00,9,10,330,1,1,1,1,1,0,1,0,100,block,0
853,1020,5590,416.56,BR,BR,NL,device_2564,card_3605,card,EUR,2025-03-30 18:16:00,1,11,260,1,1,0,1,0,0,0,0,45,review,0
854,669,2930,103.01,PL,NL,FR,device_1816,card_2806,wallet,GBP,2025-04-09 01:08:00,3,7,55,0,0,1,1,0,0,0,0,35,review,0
855,1259,8222,461.55,BR,RO,FR,device_2805,card_2459,wallet,EUR,2025-04-14 22:46:00,3,11,80,0,1,1,1,0,0,0,0,55,3ds_required,0
856,647,2575,491.89,BR,RO,CO,device_3231,card_3416,wallet,USD,2025-02-11 15:18:00,5,16,155,1,0,1,1,0,0,0,0,45,review,0
857,1255,5468,1091.43,GB,RO,NL,device_1743,card_4615,paypal,USD,2025-01-02 00:47:00,7,2,209,1,0,1,1,0,1,1,0,75,block,0
858,1124,320,1228.71,IT,IT,NL,device_1208,card_3060,card,USD,2025-03-19 19:46:00,7,11,285,0,0,0,1,0,1,1,0,45,review,0
859,2061,7211,1285.32,FR,FR,IT,device_658,card_2667,wallet,USD,2025-06-21 09:27:00,10,16,23,1,1,0,1,0,1,1,0,75,block,1
860,2486,6145,93.68,ES,GB,NL,device_2204,card_3027,paypal,USD,2025-01-21 05:06:00,8,5,37,1,1,1,1,0,0,1,0,85,block,0
861,617,4897,863.26,BR,FR,RO,device_1005,card_2686,wallet,GBP,2025-05-19 20:40:00,5,18,271,1,0,1,1,0,0,0,0,45,review,0
862,576,1115,1306.73,GB,GB,RO,device_3061,card_1760,card,USD,2025-03-27 06:08:00,4,15,185,1,0,0,1,0,1,0,0,35,review,0
863,1061,4184,907.41,ES,DE,FR,device_2631,card_3366,paypal,USD,2025-05-27 17:45:00,8,2,270,0,1,1,1,0,0,1,0,75,block,1
864,1791,526,1439.88,GB,BR,RO,device_1158,card_4709,paypal,GBP,2025-01-13 05:12:00,2,19,47,0,0,1,1,0,1,0,0,45,review,0
865,2104,1438,863.02,RO,CO,IT,device_3080,card_599,wallet,USD,2025-05-29 20:49:00,5,15,231,0,1,1,1,0,0,0,0,55,3ds_required,1
866,2357,5568,683.8,PL,ES,PL,device_2355,card_2407,card,GBP,2025-05-31 18:33:00,7,1,4,0,1,1,1,0,0,1,1,85,block,1
867,1061,3652,878.64,GB,BR,RO,device_2678,card_1642,wallet,USD,2025-06-12 14:38:00,10,5,96,0,0,1,1,0,0,1,0,55,3ds_required,1
868,414,430,802.47,ES,DE,BR,device_1428,card_568,paypal,USD,2025-06-19 00:31:00,4,7,103,1,0,1,1,0,0,0,0,45,review,0
869,1738,4442,353.3,IT,GB,ES,device_563,card_3602,card,USD,2025-01-05 15:04:00,8,7,194,0,1,1,1,0,0,1,0,75,block,1
870,814,3370,1157.62,CO,FR,FR,device_718,card_4151,wallet,GBP,2025-04-05 00:36:00,2,6,107,0,1,1,0,0,1,0,0,50,3ds_required,1
871,1468,5192,625.62,IT,FR,BR,device_1474,card_3916,paypal,GBP,2025-01-21 09:18:00,8,1,3,1,1,1,1,0,0,1,1,95,block,1
872,410,5812,543.79,NL,FR,PL,device_3473,card_2464,card,GBP,2025-01-16 08:58:00,7,16,8,1,1,1,1,0,0,1,0,85,block,1
873,1020,2906,849.05,DE,BR,DE,device_575,card_3849,card,EUR,2025-04-19 12:51:00,4,10,190,1,0,1,1,0,0,0,0,45,review,0
874,1718,2825,266.08,BR,DE,DE,device_1496,card_897,card,EUR,2025-04-01 13:51:00,4,10,206,1,1,1,0,0,0,0,0,50,3ds_required,1
875,117,424,500.72,RO,ES,DE,device_1670,card_381,wallet,USD,2025-05-19 19:25:00,10,17,86,0,0,1,1,0,0,1,0,55,3ds_required,1
876,913,1510,632.72,FR,FR,RO,device_1903,card_3401,wallet,USD,2025-01-25 11:13:00,10,1,159,1,1,0,1,0,0,1,0,65,3ds_required,0
877,1053,2101,487.7,BR,GB,CO,device_2738,card_790,paypal,USD,2025-05-17 07:12:00,10,7,64,0,0,1,1,0,0,1,0,55,3ds_required,0
878,585,3696,990.52,FR,PL,NL,device_2520,card_863,card,EUR,2025-02-15 15:11:00,3,10,168,1,1,1,1,0,0,0,0,65,3ds_required,0
879,540,5374,635.92,DE,CO,ES,device_3064,card_3155,wallet,EUR,2025-05-25 13:53:00,4,6,7,0,0,1,1,0,0,0,0,35,review,0
880,975,2653,598.16,ES,CO,RO,device_1982,card_2818,card,GBP,2025-06-08 07:00:00,10,13,231,0,1,1,1,0,0,1,0,75,block,1
881,2236,7207,181.14,NL,BR,GB,device_1382,card_1527,paypal,USD,2025-05-27 21:47:00,8,18,233,0,1,1,1,0,0,1,0,75,block,0
882,1077,1035,1174.02,PL,ES,BR,device_518,card_775,card,USD,2025-06-01 02:39:00,2,4,281,1,0,1,1,0,1,0,0,55,3ds_required,0
883,1258,7415,657.07,FR,BR,DE,device_1629,card_4186,card,EUR,2025-06-02 22:04:00,4,1,101,1,0,1,1,0,0,0,0,45,review,0
884,2306,8693,789.94,BR,GB,BR,device_944,card_4349,card,USD,2025-01-29 21:35:00,2,6,325,0,0,1,1,0,0,0,0,35,review,0
885,2216,6948,1288.15,NL,ES,PL,device_1215,card_3194,wallet,USD,2025-06-12 16:49:00,8,15,164,0,1,1,1,0,1,1,0,85,block,1
886,1030,5106,317.09,CO,CO,FR,device_243,card_3362,card,EUR,2025-03-29 13:13:00,3,8,200,0,1,0,1,0,0,0,0,35,review,0
887,1602,3169,376.62,GB,FR,IT,device_1132,card_1151,paypal,EUR,2025-05-13 03:51:00,10,5,105,1,0,1,1,0,0,1,0,65,3ds_required,1
888,1342,177,956.95,BR,NL,BR,device_421,card_4903,paypal,EUR,2025-05-01 05:25:00,8,10,63,1,0,1,1,0,0,1,0,65,3ds_required,1
889,1399,4459,1424.48,ES,PL,NL,device_463,card_3822,paypal,GBP,2025-01-31 15:59:00,8,10,115,0,0,1,1,0,1,1,0,65,3ds_required,0
890,2472,5941,365.73,RO,PL,PL,device_233,card_862,paypal,GBP,2025-05-14 08:05:00,5,9,327,1,1,1,0,0,0,0,0,50,3ds_required,1
891,1030,5844,129.22,FR,RO,IT,device_2400,card_4055,card,GBP,2025-03-20 23:09:00,5,4,362,1,1,1,1,0,0,0,0,65,3ds_required,1
892,1568,690,904.49,CO,FR,CO,device_389,card_963,card,USD,2025-04-16 14:35:00,10,14,201,0,1,1,1,0,0,1,0,75,block,1
893,1804,7549,862.15,BR,ES,PL,device_3331,card_3538,wallet,EUR,2025-02-09 07:53:00,10,6,12,1,0,1,1,0,0,1,0,65,3ds_required,1
894,1689,465,1094.94,NL,GB,GB,device_1444,card_2038,paypal,USD,2025-05-23 16:04:00,1,11,234,1,0,1,0,0,1,0,0,40,review,0
895,858,5274,1112.35,GB,DE,RO,device_365,card_2735,paypal,GBP,2025-04-08 23:35:00,4,11,156,0,0,1,1,0,1,0,0,45,review,0
896,1664,5127,934.59,DE,PL,IT,device_1085,card_3977,paypal,USD,2025-05-27 17:01:00,8,12,81,0,1,1,1,0,0,1,0,75,block,1
897,778,5088,1363.7,BR,NL,BR,device_2205,card_1458,paypal,GBP,2025-05-07 15:16:00,2,7,47,0,1,1,1,0,1,0,0,65,3ds_required,0
898,598,5574,801.58,PL,DE,PL,device_425,card_2408,wallet,GBP,2025-06-26 17:15:00,2,11,115,1,0,1,1,0,0,0,0,45,review,0
899,1008,2540,1002.94,NL,ES,RO,device_920,card_1794,card,EUR,2025-03-22 03:56:00,4,5,6,1,0,1,1,0,1,0,1,65,3ds_required,0
900,1980,7192,624.72,BR,CO,IT,device_1689,card_1525,wallet,GBP,2025-03-14 17:57:00,10,13,133,1,1,1,1,0,0,1,0,85,block,1
901,1494,3846,483.63,GB,FR,DE,device_1318,card_2023,wallet,GBP,2025-01-24 10:34:00,2,17,362,1,1,1,1,0,0,0,0,65,3ds_required,1
902,2475,3733,1081.56,BR,IT,RO,device_1103,card_4705,card,USD,2025-04-23 15:36:00,8,16,302,1,0,1,1,0,1,1,0,75,block,0
903,702,363,842.14,BR,ES,GB,device_1953,card_1212,card,GBP,2025-03-06 12:27:00,2,9,291,1,0,1,1,0,0,0,0,45,review,0
904,2449,8042,649.09,DE,PL,IT,device_2711,card_3704,paypal,GBP,2025-05-07 22:08:00,5,11,119,1,0,1,1,0,0,0,0,45,review,0
905,2211,5153,1294.79,CO,ES,GB,device_2407,card_981,card,GBP,2025-01-12 13:59:00,9,14,82,0,0,1,1,0,1,1,0,65,3ds_required,0
906,735,2970,49.08,RO,FR,GB,device_365,card_772,paypal,GBP,2025-05-08 14:24:00,7,14,195,1,0,1,1,0,0,1,0,65,3ds_required,0
907,750,1571,470.24,DE,PL,NL,device_2047,card_744,card,USD,2025-03-15 01:51:00,4,8,179,0,1,1,1,0,0,0,0,55,3ds_required,1
908,386,8584,390.36,CO,ES,BR,device_243,card_3057,card,EUR,2025-01-01 07:33:00,9,1,2,1,1,1,1,0,0,1,1,95,block,1
909,2327,6142,1289.74,DE,IT,CO,device_2041,card_1490,wallet,EUR,2025-06-27 15:13:00,6,4,349,0,1,1,1,0,1,1,0,85,block,1
910,1806,2909,763.46,RO,ES,CO,device_159,card_4404,card,USD,2025-06-20 05:13:00,5,4,178,0,0,1,1,0,0,0,0,35,review,0
911,409,8154,293.77,DE,CO,GB,device_1863,card_4490,paypal,USD,2025-06-21 20:26:00,2,18,33,1,0,1,1,0,0,0,0,45,review,0
912,1498,2317,362.98,RO,IT,PL,device_171,card_2936,card,USD,2025-05-28 14:54:00,10,4,266,0,1,1,1,0,0,1,0,75,block,0
913,2307,8716,784.9,BR,IT,NL,device_1313,card_1110,paypal,EUR,2025-02-23 07:57:00,7,13,222,1,0,1,1,0,0,1,0,65,3ds_required,1
914,2013,1710,485.66,RO,CO,PL,device_1253,card_4077,paypal,GBP,2025-05-08 05:32:00,1,17,21,0,0,1,1,0,0,0,0,35,review,0
915,1258,2841,963.19,ES,BR,ES,device_194,card_2482,paypal,EUR,2025-03-06 00:53:00,9,2,350,1,0,1,1,0,0,1,0,65,3ds_required,1
916,184,3515,152.48,DE,IT,GB,device_299,card_1668,paypal,EUR,2025-04-14 23:22:00,10,1,23,1,0,1,1,0,0,1,0,65,3ds_required,0
917,477,4759,12.08,IT,GB,DE,device_1598,card_1871,paypal,USD,2025-01-09 03:32:00,3,5,306,0,1,1,1,0,0,0,0,55,3ds_required,0
918,1732,5075,311.29,NL,PL,ES,device_1704,card_3389,paypal,USD,2025-06-03 09:31:00,4,16,129,0,1,1,1,0,0,0,0,55,3ds_required,1
919,1840,2112,996.13,IT,FR,FR,device_473,card_1302,paypal,EUR,2025-02-03 09:06:00,9,11,85,1,1,1,0,0,0,1,0,70,block,1
920,1174,4665,1283.98,NL,FR,FR,device_1618,card_1656,card,GBP,2025-06-04 02:12:00,8,7,65,0,1,1,0,0,1,1,0,70,block,1
921,457,3747,61.86,PL,DE,FR,device_3124,card_553,card,USD,2025-04-23 00:22:00,6,15,73,1,0,1,1,0,0,1,0,65,3ds_required,1
922,2063,3097,1153.98,GB,ES,CO,device_59,card_1252,paypal,USD,2025-06-17 19:34:00,3,12,236,0,0,1,1,0,1,0,0,45,review,0
923,1603,6227,233.88,NL,BR,FR,device_923,card_1508,wallet,EUR,2025-03-03 03:31:00,8,1,225,0,0,1,1,0,0,1,0,55,3ds_required,1
924,1179,2640,219.33,GB,ES,FR,device_2805,card_534,paypal,GBP,2025-04-08 06:16:00,1,20,86,1,1,1,1,0,0,0,0,65,3ds_required,1
925,426,3829,13.82,ES,CO,ES,device_3333,card_3175,wallet,EUR,2025-06-06 00:18:00,4,2,288,0,0,1,1,0,0,0,0,35,review,0
926,1952,6326,427.29,CO,PL,RO,device_3065,card_1947,wallet,USD,2025-04-22 12:31:00,5,12,325,1,1,1,1,0,0,0,0,65,3ds_required,0
927,628,7442,807.0,GB,IT,DE,device_1175,card_1429,paypal,USD,2025-06-10 13:14:00,3,12,10,1,1,1,1,0,0,0,0,65,3ds_required,1
928,1884,6724,1067.48,BR,IT,PL,device_513,card_2892,card,USD,2025-03-18 15:59:00,7,15,231,1,1,1,1,0,1,1,0,95,block,1
929,1384,5342,999.73,DE,BR,IT,device_1008,card_1778,wallet,EUR,2025-04-14 11:19:00,4,20,186,1,1,1,1,0,0,0,0,65,3ds_required,1
930,1258,3499,592.28,RO,FR,BR,device_2672,card_3706,paypal,GBP,2025-03-17 00:34:00,1,7,111,1,0,1,1,0,0,0,0,45,review,0
931,1575,8479,650.52,RO,ES,IT,device_1581,card_4649,wallet,EUR,2025-02-19 18:09:00,10,5,328,1,0,1,1,0,0,1,0,65,3ds_required,1
932,1297,7678,372.32,DE,RO,GB,device_2501,card_4347,wallet,GBP,2025-06-09 10:56:00,1,4,33,0,0,1,1,0,0,0,0,35,review,0
933,36,865,500.61,FR,GB,GB,device_832,card_1234,card,USD,2025-06-03 00:58:00,2,12,319,1,1,1,0,0,0,0,0,50,3ds_required,1
934,718,4748,458.34,BR,DE,DE,device_669,card_3402,card,GBP,2025-06-15 16:51:00,10,14,81,1,1,1,0,0,0,1,0,70,block,1
935,1022,1858,997.48,DE,RO,FR,device_3096,card_323,card,USD,2025-03-28 01:45:00,7,16,87,0,1,1,1,0,0,1,0,75,block,0
936,2396,2980,673.76,ES,RO,CO,device_1409,card_2784,card,USD,2025-01-13 12:59:00,3,5,319,1,1,1,1,0,0,0,0,65,3ds_required,0
937,455,3230,1442.55,GB,NL,FR,device_1453,card_4939,paypal,EUR,2025-04-24 04:57:00,10,14,86,1,1,1,1,0,1,1,0,95,block,1
938,1148,8527,1356.9,ES,RO,GB,device_684,card_427,wallet,EUR,2025-05-08 12:35:00,5,9,229,1,1,1,1,0,1,0,0,75,block,1
939,1877,1315,502.71,ES,DE,CO,device_44,card_4700,card,USD,2025-03-11 07:10:00,4,16,194,1,0,1,1,0,0,0,0,45,review,0
940,1108,6147,506.77,BR,PL,PL,device_2898,card_2803,card,USD,2025-05-11 21:52:00,5,18,98,1,1,1,0,0,0,0,0,50,3ds_required,1
941,1843,1390,1209.19,GB,BR,FR,device_95,card_1053,card,EUR,2025-01-14 13:07:00,3,12,33,0,0,1,1,0,1,0,0,45,review,0
942,358,1236,19.42,ES,GB,CO,device_289,card_1280,wallet,GBP,2025-06-25 18:57:00,8,11,340,0,0,1,1,0,0,1,0,55,3ds_required,1
943,569,3269,1377.41,FR,DE,FR,device_2942,card_751,card,USD,2025-05-25 02:31:00,4,7,25,0,1,1,1,0,1,0,0,65,3ds_required,1
944,2169,3157,716.69,IT,RO,CO,device_2893,card_1525,paypal,USD,2025-05-14 04:15:00,10,2,226,0,0,1,1,0,0,1,0,55,3ds_required,1
945,810,4314,220.12,BR,CO,IT,device_2868,card_1016,wallet,EUR,2025-02-04 06:15:00,3,11,116,0,1,1,1,0,0,0,0,55,3ds_required,1
946,2427,4862,904.32,BR,NL,IT,device_1748,card_2056,paypal,GBP,2025-02-13 19:56:00,9,1,335,1,1,1,1,0,0,1,0,85,block,0
947,265,1010,98.86,GB,ES,CO,device_3096,card_3524,card,GBP,2025-05-20 03:51:00,8,1,345,0,1,1,1,0,0,1,0,75,block,1
948,1481,1080,855.96,GB,RO,GB,device_3041,card_3936,paypal,USD,2025-02-24 15:47:00,8,11,279,0,0,1,1,0,0,1,0,55,3ds_required,1
949,175,5782,617.55,RO,GB,PL,device_1900,card_3805,paypal,EUR,2025-01-26 20:46:00,7,14,12,0,1,1,1,0,0,1,0,75,block,1
950,612,6545,551.74,PL,DE,DE,device_2429,card_1507,card,EUR,2025-01-03 23:36:00,7,16,76,1,1,1,0,0,0,1,0,70,block,1
951,2038,6427,241.68,BR,NL,IT,device_779,card_3986,wallet,GBP,2025-04-01 20:45:00,7,14,81,1,0,1,1,0,0,1,0,65,3ds_required,1
952,435,1097,1429.66,RO,CO,NL,device_580,card_1927,wallet,USD,2025-05-27 07:04:00,4,14,251,0,1,1,1,0,1,0,0,65,3ds_required,1
953,1387,5090,1027.67,PL,CO,FR,device_2454,card_1061,wallet,USD,2025-03-04 02:16:00,6,5,189,1,0,1,1,0,1,1,0,75,block,1
954,1516,6833,372.93,GB,IT,GB,device_2597,card_3901,paypal,GBP,2025-03-04 00:47:00,10,11,357,0,0,1,1,0,0,1,0,55,3ds_required,0
955,2345,3751,1063.62,CO,IT,IT,device_2002,card_4615,paypal,EUR,2025-02-27 01:31:00,9,4,196,0,1,1,0,0,1,1,0,70,block,1
956,2011,7581,905.89,NL,FR,RO,device_1596,card_1583,paypal,GBP,2025-01-27 01:08:00,6,2,242,0,0,1,1,0,0,1,0,55,3ds_required,1
957,1341,5836,1238.13,RO,BR,DE,device_3210,card_2235,paypal,USD,2025-06-29 08:46:00,6,20,274,0,0,1,1,0,1,1,0,65,3ds_required,0
958,2448,1973,446.95,ES,IT,BR,device_3273,card_4130,paypal,EUR,2025-05-24 22:39:00,7,14,358,0,1,1,1,0,0,1,0,75,block,1
959,591,4852,42.8,PL,FR,GB,device_1905,card_1210,paypal,GBP,2025-03-11 13:04:00,9,6,304,1,1,1,1,0,0,1,0,85,block,1
960,1121,7471,417.54,CO,RO,NL,device_668,card_4805,card,USD,2025-06-24 01:17:00,1,4,26,1,1,1,1,0,0,0,0,65,3ds_required,1
961,1292,6145,827.44,PL,GB,PL,device_730,card_2676,wallet,EUR,2025-04-28 04:01:00,5,11,289,0,0,1,1,0,0,0,0,35,review,0
962,541,8138,100.5,FR,DE,DE,device_419,card_4283,card,GBP,2025-02-12 18:47:00,2,12,182,1,0,1,0,0,0,0,0,30,review,0
963,1691,5630,1127.52,RO,PL,BR,device_255,card_4299,paypal,GBP,2025-05-24 18:22:00,7,5,280,0,0,1,1,0,1,1,0,65,3ds_required,1
964,473,4273,344.96,ES,BR,ES,device_215,card_1848,paypal,EUR,2025-01-08 16:16:00,4,8,78,0,1,1,1,0,0,0,0,55,3ds_required,1
965,1622,316,767.82,NL,RO,ES,device_2743,card_3400,wallet,EUR,2025-01-08 07:19:00,4,19,18,0,0,1,1,0,0,0,0,35,review,0
966,2387,8053,15.69,FR,CO,GB,device_2086,card_1345,paypal,EUR,2025-01-28 17:12:00,9,1,321,1,1,1,1,0,0,1,0,85,block,1
967,2093,6364,244.0,IT,CO,NL,device_1371,card_1604,paypal,USD,2025-03-13 11:26:00,2,10,231,0,1,1,1,0,0,0,0,55,3ds_required,1
968,2097,6647,310.86,FR,ES,PL,device_3296,card_875,wallet,EUR,2025-02-06 10:26:00,10,10,353,0,1,1,1,0,0,1,0,75,block,1
